"","gene","Sample.ID","Treatment","Sex","mean","sem"
"15440","gene-LOC111117469","6M","Control","M",5.5751956744186,0.861716522169402
"15441","gene-LOC111117469","76F","Control","F",4.03019918604651,0.90540570980145
"15442","gene-LOC111117469","77F","Exposed","F",3.7639006744186,0.625130860645301
"15443","gene-LOC111117469","7M","Control","M",7.14978574418605,1.12908020246353
"15444","gene-LOC111117469","9M","Exposed","M",4.89310225581395,0.927427566970388
"15445","gene-LOC111117470","12M","Exposed","M",0.327968233333333,0.138410966181814
"15446","gene-LOC111117470","13M","Control","M",0.353352566666667,0.124194414443569
"15447","gene-LOC111117470","16F","Control","F",0.127087866666667,0.0883403160259641
"15448","gene-LOC111117470","19F","Control","F",0.243147666666667,0.147642705732145
"15449","gene-LOC111117470","22F","Exposed","F",0.7244047,0.270287683675223
"15450","gene-LOC111117470","23M","Exposed","M",0.591319966666667,0.247327817299155
"15451","gene-LOC111117470","29F","Exposed","F",0.4330274,0.188593888278038
"15452","gene-LOC111117470","31M","Exposed","M",0.594139233333333,0.235677198812067
"15453","gene-LOC111117470","35F","Exposed","F",0.0595238,0.0595238
"15454","gene-LOC111117470","36F","Exposed","F",0.4186131,0.17762066978654
"15455","gene-LOC111117470","39F","Control","F",0.165056366666667,0.115592627054466
"15456","gene-LOC111117470","3F","Exposed","F",0.3278792,0.138982705328706
"15457","gene-LOC111117470","41F","Exposed","F",1.2121212,1.11221880912648
"15458","gene-LOC111117470","44F","Control","F",0.299499766666667,0.107899958851746
"15459","gene-LOC111117470","48M","Exposed","M",0.3042958,0.149965712519623
"15460","gene-LOC111117470","50F","Exposed","F",0.0694444333333333,0.0694444333333333
"15461","gene-LOC111117470","52F","Control","F",0.327344066666667,0.161699054349177
"15462","gene-LOC111117470","53F","Control","F",0.5722957,0.218179380623904
"15463","gene-LOC111117470","54F","Control","F",0.296945666666667,0.14339235550043
"15464","gene-LOC111117470","59M","Exposed","M",0.1326504,0.092403469649859
"15465","gene-LOC111117470","64M","Control","M",0.173148133333333,0.0998587264209797
"15466","gene-LOC111117470","6M","Control","M",0.1111111,0.0816670277400559
"15467","gene-LOC111117470","76F","Control","F",0.312909133333333,0.151869298859512
"15468","gene-LOC111117470","77F","Exposed","F",0.631108166666667,0.200945267604625
"15469","gene-LOC111117470","7M","Control","M",0,0
"15470","gene-LOC111117470","9M","Exposed","M",0.155448733333333,0.114508249286712
"15471","gene-LOC111117471","12M","Exposed","M",76.3597351666667,3.29857310721886
"15472","gene-LOC111117471","13M","Control","M",78.0586352685185,3.08023665157602
"15473","gene-LOC111117471","16F","Control","F",70.7344323981481,3.32476815592731
"15474","gene-LOC111117471","19F","Control","F",71.2456166759259,3.33033796167504
"15475","gene-LOC111117471","22F","Exposed","F",69.4297748518518,3.3664196250341
"15476","gene-LOC111117471","23M","Exposed","M",73.6142304259259,3.56608396247176
"15477","gene-LOC111117471","29F","Exposed","F",71.974286037037,3.1255714287209
"15478","gene-LOC111117471","31M","Exposed","M",78.0179719722222,3.29849546347892
"15479","gene-LOC111117471","35F","Exposed","F",73.8834963333333,3.20425717298214
"15480","gene-LOC111117471","36F","Exposed","F",67.0791907592593,3.24646341325456
"15481","gene-LOC111117471","39F","Control","F",78.256784462963,2.53106013715701
"15482","gene-LOC111117471","3F","Exposed","F",69.1402804907407,2.98961718796604
"15483","gene-LOC111117471","41F","Exposed","F",68.4523325925926,3.12180346137426
"15484","gene-LOC111117471","44F","Control","F",69.1636607407407,3.45276549787162
"15485","gene-LOC111117471","48M","Exposed","M",76.1549418333333,3.07864467235632
"15486","gene-LOC111117471","50F","Exposed","F",71.6963806851852,3.27502464250913
"15487","gene-LOC111117471","52F","Control","F",72.3180042962963,3.12343348361564
"15488","gene-LOC111117471","53F","Control","F",67.573145962963,3.3871727499346
"15489","gene-LOC111117471","54F","Control","F",70.7132146851852,3.1364854932019
"15490","gene-LOC111117471","59M","Exposed","M",76.3787876296296,3.5985042682506
"15491","gene-LOC111117471","64M","Control","M",76.2359676388889,3.37245003665987
"15492","gene-LOC111117471","6M","Control","M",76.2761615277778,3.20025379368398
"15493","gene-LOC111117471","76F","Control","F",71.630041037037,3.0651867669803
"15494","gene-LOC111117471","77F","Exposed","F",75.6030294537037,2.95039881312064
"15495","gene-LOC111117471","7M","Control","M",74.5283819907407,3.29291163310123
"15496","gene-LOC111117471","9M","Exposed","M",83.7296298333333,2.67338383438398
"15497","gene-LOC111117475","12M","Exposed","M",0,0
"15498","gene-LOC111117475","13M","Control","M",0,0
"15499","gene-LOC111117475","16F","Control","F",0,0
"15500","gene-LOC111117475","19F","Control","F",0,0
"15501","gene-LOC111117475","22F","Exposed","F",0,0
"15502","gene-LOC111117475","23M","Exposed","M",0,0
"15503","gene-LOC111117475","29F","Exposed","F",0.67567575,0.67567575
"15504","gene-LOC111117475","31M","Exposed","M",0,0
"15505","gene-LOC111117475","35F","Exposed","F",0,0
"15506","gene-LOC111117475","36F","Exposed","F",0,0
"15507","gene-LOC111117475","39F","Control","F",0,0
"15508","gene-LOC111117475","3F","Exposed","F",0,0
"15509","gene-LOC111117475","41F","Exposed","F",0,0
"15510","gene-LOC111117475","44F","Control","F",0.471698,0.471698
"15511","gene-LOC111117475","48M","Exposed","M",0,0
"15512","gene-LOC111117475","50F","Exposed","F",0,0
"15513","gene-LOC111117475","52F","Control","F",0,0
"15514","gene-LOC111117475","53F","Control","F",0,0
"15515","gene-LOC111117475","54F","Control","F",1.3157895,0.759671422021883
"15516","gene-LOC111117475","59M","Exposed","M",0,0
"15517","gene-LOC111117475","64M","Control","M",0,0
"15518","gene-LOC111117475","6M","Control","M",0,0
"15519","gene-LOC111117475","76F","Control","F",0,0
"15520","gene-LOC111117475","77F","Exposed","F",0.89285725,0.89285725
"15521","gene-LOC111117475","7M","Control","M",1.47058825,1.47058825
"15522","gene-LOC111117475","9M","Exposed","M",0,0
"15523","gene-LOC111117481","12M","Exposed","M",0.718321210526316,0.331077139048133
"15524","gene-LOC111117481","13M","Control","M",0.115415333333333,0.0576629232021061
"15525","gene-LOC111117481","16F","Control","F",0.505724438596491,0.205821302718202
"15526","gene-LOC111117481","19F","Control","F",0.459581859649123,0.166379328889684
"15527","gene-LOC111117481","22F","Exposed","F",0.396511719298246,0.142325518081772
"15528","gene-LOC111117481","23M","Exposed","M",0.231597701754386,0.0786950343565291
"15529","gene-LOC111117481","29F","Exposed","F",0.322291298245614,0.119433364090601
"15530","gene-LOC111117481","31M","Exposed","M",0.147446526315789,0.0852895111136443
"15531","gene-LOC111117481","35F","Exposed","F",0.299148526315789,0.114870338062875
"15532","gene-LOC111117481","36F","Exposed","F",0.207422719298246,0.0916249405816455
"15533","gene-LOC111117481","39F","Control","F",0.22373898245614,0.097461660826298
"15534","gene-LOC111117481","3F","Exposed","F",0.247377543859649,0.108612784458877
"15535","gene-LOC111117481","41F","Exposed","F",0.313283210526316,0.164857912617484
"15536","gene-LOC111117481","44F","Control","F",0.430688473684211,0.142262591553149
"15537","gene-LOC111117481","48M","Exposed","M",0.504349578947368,0.23059677554347
"15538","gene-LOC111117481","50F","Exposed","F",0.137909070175439,0.0682012382913369
"15539","gene-LOC111117481","52F","Control","F",0.0869014035087719,0.0624542583132783
"15540","gene-LOC111117481","53F","Control","F",0.548679228070175,0.149144482595581
"15541","gene-LOC111117481","54F","Control","F",0.626298368421053,0.214301320098668
"15542","gene-LOC111117481","59M","Exposed","M",0.269746035087719,0.168302053542337
"15543","gene-LOC111117481","64M","Control","M",0.162627666666667,0.0794577337085996
"15544","gene-LOC111117481","6M","Control","M",0.487824263157895,0.203450645136036
"15545","gene-LOC111117481","76F","Control","F",0.225089614035088,0.102576996045072
"15546","gene-LOC111117481","77F","Exposed","F",0.290433578947368,0.119260359968845
"15547","gene-LOC111117481","7M","Control","M",0.148519438596491,0.0863452823097897
"15548","gene-LOC111117481","9M","Exposed","M",0.156115210526316,0.0843532572770746
"15549","gene-LOC111117483","12M","Exposed","M",0.798829461538462,0.387138003180384
"15550","gene-LOC111117483","13M","Control","M",1.543177,0.439830371819681
"15551","gene-LOC111117483","16F","Control","F",0.640383692307692,0.258346785245028
"15552","gene-LOC111117483","19F","Control","F",0.686471461538462,0.249053510298609
"15553","gene-LOC111117483","22F","Exposed","F",4.81038384615385,1.45165850303327
"15554","gene-LOC111117483","23M","Exposed","M",1.72690161538462,0.660438238632545
"15555","gene-LOC111117483","29F","Exposed","F",10.6334438461538,2.92804805629697
"15556","gene-LOC111117483","31M","Exposed","M",1.13788115384615,0.505913261886475
"15557","gene-LOC111117483","35F","Exposed","F",2.46466846153846,0.74094055909165
"15558","gene-LOC111117483","36F","Exposed","F",2.048514,0.747455435413942
"15559","gene-LOC111117483","39F","Control","F",11.1222040769231,4.79588138654465
"15560","gene-LOC111117483","3F","Exposed","F",1.10637846153846,0.530087887194064
"15561","gene-LOC111117483","41F","Exposed","F",1.53846153846154,1.07932424618479
"15562","gene-LOC111117483","44F","Control","F",9.31634623076923,1.83966091911656
"15563","gene-LOC111117483","48M","Exposed","M",1.38141076923077,0.606580090387411
"15564","gene-LOC111117483","50F","Exposed","F",2.53346130769231,0.533317036349025
"15565","gene-LOC111117483","52F","Control","F",0.608963384615385,0.348123743687473
"15566","gene-LOC111117483","53F","Control","F",0.517562769230769,0.381085328746896
"15567","gene-LOC111117483","54F","Control","F",5.62501838461538,1.7500973915375
"15568","gene-LOC111117483","59M","Exposed","M",4.57430661538462,1.69841705426696
"15569","gene-LOC111117483","64M","Control","M",12.5170027692308,4.8465116708328
"15570","gene-LOC111117483","6M","Control","M",0.900305769230769,0.254583151193459
"15571","gene-LOC111117483","76F","Control","F",0.892993307692308,0.401324250083562
"15572","gene-LOC111117483","77F","Exposed","F",7.05991261538462,3.27623457641297
"15573","gene-LOC111117483","7M","Control","M",3.07494676923077,1.54644744074883
"15574","gene-LOC111117483","9M","Exposed","M",1.30060076923077,0.525280038831805
"15575","gene-LOC111117486","12M","Exposed","M",8.20713514285714,6.31003706435834
"15576","gene-LOC111117486","13M","Control","M",4.56198071428571,1.08978808362751
"15577","gene-LOC111117486","16F","Control","F",13.2876677142857,9.46460134667725
"15578","gene-LOC111117486","19F","Control","F",16.503611,9.61462972856262
"15579","gene-LOC111117486","22F","Exposed","F",10.232303,2.67202845206705
"15580","gene-LOC111117486","23M","Exposed","M",22.71717,5.12345332254951
"15581","gene-LOC111117486","29F","Exposed","F",19.3443147142857,10.3287529650546
"15582","gene-LOC111117486","31M","Exposed","M",32.0601924285714,8.42071367560944
"15583","gene-LOC111117486","35F","Exposed","F",38.9587438571429,1.13740948241254
"15584","gene-LOC111117486","36F","Exposed","F",10.6351942857143,10.1333722797995
"15585","gene-LOC111117486","39F","Control","F",7.79851028571429,5.84961457279122
"15586","gene-LOC111117486","3F","Exposed","F",0.756411285714286,0.319137223372099
"15587","gene-LOC111117486","41F","Exposed","F",14.4883272857143,8.75922059759398
"15588","gene-LOC111117486","44F","Control","F",11.5804445714286,1.8292499479068
"15589","gene-LOC111117486","48M","Exposed","M",25.0431878571429,0.833899014934531
"15590","gene-LOC111117486","50F","Exposed","F",14.6720204285714,7.97916907519435
"15591","gene-LOC111117486","52F","Control","F",18.5361765714286,3.22582620217833
"15592","gene-LOC111117486","53F","Control","F",27.3826131428571,0.644563567107507
"15593","gene-LOC111117486","54F","Control","F",19.392503,3.44263935641319
"15594","gene-LOC111117486","59M","Exposed","M",49.1303914285714,7.24885914399222
"15595","gene-LOC111117486","64M","Control","M",21.5337054285714,5.15289498717432
"15596","gene-LOC111117486","6M","Control","M",6.21262457142857,5.65262646654455
"15597","gene-LOC111117486","76F","Control","F",19.6610062857143,5.07561384616501
"15598","gene-LOC111117486","77F","Exposed","F",11.5571285714286,7.84831504510377
"15599","gene-LOC111117486","7M","Control","M",13.3025427142857,8.90192260426276
"15600","gene-LOC111117486","9M","Exposed","M",17.329762,6.65499208139135
"15601","gene-LOC111117487","12M","Exposed","M",0.124124526315789,0.0877615291117768
"15602","gene-LOC111117487","13M","Control","M",0.114416473684211,0.0833643240113749
"15603","gene-LOC111117487","16F","Control","F",0.279725947368421,0.12946915545256
"15604","gene-LOC111117487","19F","Control","F",0.266109368421053,0.152679483317085
"15605","gene-LOC111117487","22F","Exposed","F",0.715359631578947,0.300119920067705
"15606","gene-LOC111117487","23M","Exposed","M",0,0
"15607","gene-LOC111117487","29F","Exposed","F",0.146198842105263,0.146198842105263
"15608","gene-LOC111117487","31M","Exposed","M",0.416724473684211,0.203909384183231
"15609","gene-LOC111117487","35F","Exposed","F",0.0701754210526316,0.0701754210526316
"15610","gene-LOC111117487","36F","Exposed","F",0.0993048421052632,0.0993048421052631
"15611","gene-LOC111117487","39F","Control","F",0.309597526315789,0.309597526315789
"15612","gene-LOC111117487","3F","Exposed","F",0.647112631578947,0.34187447744224
"15613","gene-LOC111117487","41F","Exposed","F",0.146198842105263,0.146198842105263
"15614","gene-LOC111117487","44F","Control","F",0.288120842105263,0.123353780977101
"15615","gene-LOC111117487","48M","Exposed","M",0.322204578947368,0.199370949725481
"15616","gene-LOC111117487","50F","Exposed","F",0.321528473684211,0.195905829442868
"15617","gene-LOC111117487","52F","Control","F",0.478450947368421,0.283709552138799
"15618","gene-LOC111117487","53F","Control","F",0.218970684210526,0.151638521547731
"15619","gene-LOC111117487","54F","Control","F",0.0730994210526316,0.0730994210526316
"15620","gene-LOC111117487","59M","Exposed","M",0.414796684210526,0.31064665605161
"15621","gene-LOC111117487","64M","Control","M",0,0
"15622","gene-LOC111117487","6M","Control","M",0,0
"15623","gene-LOC111117487","76F","Control","F",0.681752473684211,0.365913397489824
"15624","gene-LOC111117487","77F","Exposed","F",0,0
"15625","gene-LOC111117487","7M","Control","M",0,0
"15626","gene-LOC111117487","9M","Exposed","M",0,0
"15627","gene-LOC111117488","12M","Exposed","M",0.29411765,0.29411765
"15628","gene-LOC111117488","13M","Control","M",0.2978471,0.164610243011883
"15629","gene-LOC111117488","16F","Control","F",0.7018131,0.290127065183134
"15630","gene-LOC111117488","19F","Control","F",0.15625,0.15625
"15631","gene-LOC111117488","22F","Exposed","F",0.33333335,0.33333335
"15632","gene-LOC111117488","23M","Exposed","M",0,0
"15633","gene-LOC111117488","29F","Exposed","F",0.28125,0.19489264082404
"15634","gene-LOC111117488","31M","Exposed","M",0.5335249,0.308373925492804
"15635","gene-LOC111117488","35F","Exposed","F",0.35227275,0.253549742597996
"15636","gene-LOC111117488","36F","Exposed","F",0.2579365,0.178106696902247
"15637","gene-LOC111117488","39F","Control","F",0.1923077,0.1923077
"15638","gene-LOC111117488","3F","Exposed","F",0.13513515,0.13513515
"15639","gene-LOC111117488","41F","Exposed","F",0,0
"15640","gene-LOC111117488","44F","Control","F",0.30473455,0.190598266550182
"15641","gene-LOC111117488","48M","Exposed","M",0.62703965,0.412676827762528
"15642","gene-LOC111117488","50F","Exposed","F",0.22727275,0.22727275
"15643","gene-LOC111117488","52F","Control","F",0,0
"15644","gene-LOC111117488","53F","Control","F",0,0
"15645","gene-LOC111117488","54F","Control","F",0.2,0.2
"15646","gene-LOC111117488","59M","Exposed","M",0.43558755,0.247723295415655
"15647","gene-LOC111117488","64M","Control","M",0.1020408,0.1020408
"15648","gene-LOC111117488","6M","Control","M",0.397534,0.235238474756855
"15649","gene-LOC111117488","76F","Control","F",0.8977733,0.417280340426768
